Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Mean,Bwd Packet Length Max,Bwd Packet Length Mean,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Fwd IAT Total,Bwd IAT Total,SYN Flag Count,ACK Flag Count,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Label
4305496,1,5,6,30,6,6.0,6,6.0,8.36140598,1.393567663,861099.2,1917931.038,0,4303913,0,1,7.0,6.0,6.0,0
1116713,3,5,26,11601,20,8.666666667,5840,2320.2,10411.80679,7.163881857,159530.4286,414043.4298,17902,1116555,0,0,1453.375,8.666666667,2320.2,1
5702103,9,6,619,4032,342,68.77777778,1460,672.0,815.6639752,2.630608391,407293.0714,1214427.383,5702103,964110,0,0,310.0666667,68.77777778,672.0,0
91088,4,2,196,328,49,49.0,164,164.0,5752.678728,65.87036712,18217.6,26379.85569,33393,3,0,0,95.5,49.0,164.0,0
221,2,2,64,258,32,32.0,129,129.0,1457013.575,18099.54751,73.66666667,88.61339252,0,49,0,0,88.5,32.0,129.0,0
61878,2,2,72,196,36,36.0,98,98.0,4331.103138,64.64333042,20626.0,35721.81587,1,3,0,0,76.0,36.0,98.0,0
5435785,4,0,24,0,6,6.0,0,0.0,4.415185663,0.735864277,1811928.333,3137527.512,5435785,0,0,1,7.5,6.0,0.0,1
72650085,9,4,62,11601,20,6.888888889,8760,2900.25,160.5366325,0.178939915,6054173.75,19100000.0,72600000,49124,0,1,897.6153846,6.888888889,2900.25,1
3707946,5,0,30,0,6,6.0,0,0.0,8.090732713,1.348455452,926986.5,1851955.179,3707946,0,0,1,7.2,6.0,0.0,1
694544,4,0,24,0,6,6.0,0,0.0,34.55504619,5.759174365,231514.6667,400237.4098,694544,0,0,1,7.5,6.0,0.0,1
8915707,1,5,6,30,6,6.0,6,6.0,4.037817752,0.672969625,1783141.4,3975179.893,0,8898782,0,1,7.0,6.0,6.0,0
50972,2,2,84,228,42,42.0,114,114.0,6121.007612,78.47445656,16990.66667,29385.40645,1,49,0,0,88.5,42.0,114.0,0
7121962,4,0,24,0,6,6.0,0,0.0,3.369857913,0.561642985,2373987.333,4111583.491,7121962,0,0,1,7.5,6.0,0.0,1
97282,3,6,26,11601,20,8.666666667,2920,1933.5,119518.5132,92.51454534,12160.25,26260.00834,22601,97230,0,0,1291.888889,8.666666667,1933.5,1
529909,3,6,26,11601,20,8.666666667,7300,1933.5,21941.50316,16.9840482,66238.625,177466.3419,24323,529892,0,0,1291.888889,8.666666667,1933.5,1
197458,48,58,1331,100049,570,27.72916667,2896,1724.982759,513425.6399,536.8230206,1880.552381,7265.795482,197458,173430,0,0,956.4150943,27.72916667,1724.982759,0
1,1,1,6,6,6,6.0,6,6.0,12000000.0,2000000.0,1.0,0.0,0,0,0,1,9.0,6.0,6.0,0
4217124,1,5,6,30,6,6.0,6,6.0,8.536623538,1.42277059,843424.8,1878646.686,0,4206868,0,1,7.0,6.0,6.0,0
70795017,8,4,56,11607,20,7.0,11595,2901.75,164.7432333,0.169503455,6435910.636,21200000.0,70300000,517054,0,1,972.4166667,7.0,2901.75,1
93074,2,4,20,11601,20,10.0,8760,2900.25,124857.6402,64.46483443,18614.8,36675.82513,8683,93027,0,0,1936.833333,10.0,2900.25,1
100202845,6,9,11613,62,10220,1935.5,20,6.888888889,116.5136579,0.149696348,7157346.071,24700000.0,100000000,100000000,0,1,778.7333333,1935.5,6.888888889,0
71461054,7,10,11607,68,5840,1658.142857,20,6.8,163.3757039,0.237891817,4466315.875,17100000.0,71500000,71500000,0,1,687.1176471,1658.142857,6.8,0
7309559,4,0,24,0,6,6.0,0,0.0,3.283371815,0.547228636,2436519.667,4219510.749,7309559,0,0,1,7.5,6.0,0.0,1
1070354,3,5,26,11607,20,8.666666667,7215,2321.4,10868.36691,7.474162754,152907.7143,404071.6512,805,1070309,0,0,1454.125,8.666666667,2321.4,1
9514763,4,0,24,0,6,6.0,0,0.0,2.522395986,0.420399331,3171587.667,5493347.515,9514763,0,0,1,7.5,6.0,0.0,1
24386,1,1,49,65,49,49.0,65,65.0,4674.813418,82.01427048,24386.0,0.0,0,0,0,0,81.5,49.0,65.0,0
7970028,4,0,24,0,6,6.0,0,0.0,3.011281767,0.501880295,2656676.0,4601059.604,7970028,0,0,1,7.5,6.0,0.0,1
152569,3,5,26,11607,20,8.666666667,7300,2321.4,76247.46836,52.43529157,21795.57143,56828.37065,801,152523,0,0,1454.125,8.666666667,2321.4,1
84269765,8,6,56,11601,20,7.0,4380,1933.5,138.3295658,0.166133132,6482289.615,21600000.0,82500000,1817040,0,1,833.0714286,7.0,1933.5,1
5123871,4,0,24,0,6,6.0,0,0.0,4.683958671,0.780659779,1707957.0,2952194.195,5123871,0,0,1,7.5,6.0,0.0,1
196,2,0,12,0,6,6.0,0,0.0,61224.4898,10204.08163,196.0,0.0,196,0,0,1,9.0,6.0,0.0,0
40173551,11,9,1296,5310,432,117.8181818,1770,590.0,164.4365468,0.497839984,2114397.421,3953219.497,38200000,40100000,0,0,330.3,117.8181818,590.0,0
24227,2,2,78,280,39,39.0,140,140.0,14776.9018,165.1050481,8075.666667,13941.58378,4,49,0,0,99.25,39.0,140.0,0
856027,2,4,20,11601,20,10.0,8760,2900.25,13575.50638,7.009124712,171205.4,378803.3195,6927,855992,0,0,1936.833333,10.0,2900.25,1
3,2,0,37,0,31,18.5,0,0.0,12300000.0,666666.6667,3.0,0.0,3,0,1,1,34.0,18.5,0.0,0
71341570,8,4,56,11601,20,7.0,8760,2900.25,163.3970208,0.168204877,6485597.273,20000000.0,70800000,585476,0,1,971.9166667,7.0,2900.25,1
8688773,4,0,24,0,6,6.0,0,0.0,2.762185179,0.460364196,2896257.667,5015599.43,8688773,0,0,1,7.5,6.0,0.0,1
6043844,4,0,24,0,6,6.0,0,0.0,3.970982706,0.661830451,2014614.667,3489408.032,6043844,0,0,1,7.5,6.0,0.0,1
82,1,1,0,0,0,0.0,0,0.0,0.0,24390.2439,82.0,0.0,0,0,0,1,0.0,0.0,0.0,0
72203795,7,10,11613,68,4380,1659.0,20,6.8,161.7782002,0.235444688,4512737.188,14900000.0,72200000,70900000,0,1,687.4705882,1659.0,6.8,0
207,2,2,64,258,32,32.0,129,129.0,1555555.556,19323.6715,69.0,118.6465339,0,1,0,0,88.5,32.0,129.0,0
1837598,3,6,26,11607,20,8.666666667,4380,1934.5,6330.546725,4.897697973,229699.75,649159.7232,886,1837529,0,0,1292.555556,8.666666667,1934.5,1
461885,3,5,26,11607,20,8.666666667,8675,2321.4,25185.9229,17.32032865,65983.57143,174092.1234,883,461840,0,0,1454.125,8.666666667,2321.4,1
89553635,8,5,56,11607,20,7.0,10135,2321.4,130.2348029,0.145164403,7462802.917,24800000.0,88200000,1359917,0,1,897.6153846,7.0,2321.4,1
80117401,8,6,56,11601,20,7.0,5840,1933.5,145.4989784,0.174743562,6162877.0,20500000.0,78500000,1620326,0,1,833.0714286,7.0,1933.5,1
84090,3,4,26,11607,20,8.666666667,11595,2901.75,138339.8739,83.24414318,14015.0,33790.77601,879,84039,0,0,1661.857143,8.666666667,2901.75,1
48287,3,4,441,871,435,147.0,859,217.75,27170.87415,144.9665541,8047.833333,11929.61423,24662,24705,0,0,187.4285714,147.0,217.75,0
19866,3,5,26,11607,20,8.666666667,5840,2321.4,585573.3414,402.6980771,2838.0,7105.896308,653,19851,0,0,1454.125,8.666666667,2321.4,1
165,2,2,46,46,23,23.0,23,23.0,557575.7576,24242.42424,55.0,93.53074361,1,1,0,0,28.75,23.0,23.0,0
236,2,0,12,0,6,6.0,0,0.0,50847.45763,8474.576271,236.0,0.0,236,0,0,1,9.0,6.0,0.0,0
1998556,10,10,703,3950,267,70.3,1953,395.0,2328.180947,10.00722522,105187.1579,230887.8216,1824238,906914,0,0,232.65,70.3,395.0,0
54,1,1,6,6,6,6.0,6,6.0,222222.2222,37037.03704,54.0,0.0,0,0,0,1,9.0,6.0,6.0,0
10199740,5,0,30,0,6,6.0,0,0.0,2.941251444,0.490208574,2549935.0,5098539.355,10200000,0,0,1,7.2,6.0,0.0,1
30924,3,5,26,11607,20,8.666666667,10220,2321.4,376180.313,258.6987453,4417.714286,11092.28861,999,30907,0,0,1454.125,8.666666667,2321.4,1
28713,1,1,48,48,48,48.0,48,48.0,3343.433288,69.65486017,28713.0,0.0,0,0,0,0,72.0,48.0,48.0,0
5885853,4,0,24,0,6,6.0,0,0.0,4.077573803,0.679595634,1961951.0,3398195.35,5885853,0,0,1,7.5,6.0,0.0,1
8861345,4,0,24,0,6,6.0,0,0.0,2.708392462,0.451398744,2953781.667,5115491.106,8861345,0,0,1,7.5,6.0,0.0,1
96925,2,2,76,666,38,38.0,333,333.0,7655.403663,41.26902244,32308.33333,55955.34473,1,4,0,0,195.0,38.0,333.0,0
1037429,3,5,26,11607,20,8.666666667,10220,2321.4,11213.29749,7.711371091,148204.1429,391793.8611,684,1037381,0,0,1454.125,8.666666667,2321.4,1
406550,11,8,559,4053,196,50.81818182,2860,506.625,11344.2381,46.73471898,22586.11111,44475.53126,406550,359006,0,0,242.7368421,50.81818182,506.625,0
95899200,8,6,56,11601,20,7.0,5840,1933.5,121.5547158,0.145986619,7376861.538,24500000.0,95900000,45831,0,1,833.0714286,7.0,1933.5,1
61404,1,1,51,67,51,51.0,67,67.0,1921.698912,32.571168,61404.0,0.0,0,0,0,0,84.5,51.0,67.0,0
282,2,2,76,420,38,38.0,210,210.0,1758865.248,14184.39716,94.0,161.0807251,1,1,0,0,133.5,38.0,210.0,0
3670942,4,0,24,0,6,6.0,0,0.0,6.537831434,1.089638572,1223647.333,2118674.573,3670942,0,0,1,7.5,6.0,0.0,1
4878,2,0,12,0,6,6.0,0,0.0,2460.0246,410.0041,4878.0,0.0,4878,0,0,1,9.0,6.0,0.0,0
502,1,1,0,0,0,0.0,0,0.0,0.0,3984.063745,502.0,0.0,0,0,0,1,0.0,0.0,0.0,0
9083921,5,0,30,0,6,6.0,0,0.0,3.302538628,0.550423105,2270980.25,4539957.387,9083921,0,0,1,7.2,6.0,0.0,1
206,2,2,70,168,35,35.0,84,84.0,1155339.806,19417.47573,68.66666667,34.06366588,49,49,0,0,68.25,35.0,84.0,0
268178,3,5,26,11607,20,8.666666667,10135,2321.4,43377.90572,29.83093319,38311.14286,100078.9235,1977,267993,0,0,1454.125,8.666666667,2321.4,1
7503462,5,0,30,0,6,6.0,0,0.0,3.998154452,0.666359075,1875865.5,3747055.249,7503462,0,0,1,7.2,6.0,0.0,1
2959850,11,10,851,3950,267,77.36363636,1448,395.0,1622.041658,7.094954136,147992.5,256739.2996,2959850,2864465,0,0,228.6190476,77.36363636,395.0,0
5465082,9,7,379,5905,192,42.11111111,1752,843.5714286,1149.84551,2.927677938,364338.8,1301779.32,5465082,213649,0,0,392.75,42.11111111,843.5714286,0
11755516,1,5,6,30,6,6.0,6,6.0,3.062392157,0.510398693,2351103.2,5235817.598,0,11700000,0,1,7.0,6.0,6.0,0
1834354,3,6,26,11607,20,8.666666667,4380,1934.5,6341.742106,4.906359405,229294.25,648156.6614,846,1834340,0,0,1292.555556,8.666666667,1934.5,1
84238,3,5,26,11607,20,8.666666667,7215,2321.4,138096.8209,94.96901636,12034.0,31345.75729,819,84130,0,0,1454.125,8.666666667,2321.4,1
86768,2,0,12,0,6,6.0,0,0.0,138.299834,23.04997234,86768.0,0.0,86768,0,0,1,9.0,6.0,0.0,0
3777571,4,0,24,0,6,6.0,0,0.0,6.353288926,1.058881488,1259190.333,2180340.775,3777571,0,0,1,7.5,6.0,0.0,1
4045706,5,0,30,0,6,6.0,0,0.0,7.415269424,1.235878237,1011426.5,2021080.346,4045706,0,0,1,7.2,6.0,0.0,1
24267,2,2,80,290,40,40.0,145,145.0,15247.04331,164.8329006,8089.0,14004.49681,3,4,0,0,102.5,40.0,145.0,0
6713312,1,6,1375,30,1375,1375.0,6,5.0,209.28567,1.042704406,1118885.333,2722974.883,0,6695574,1,1,397.1428571,1375.0,5.0,0
9829063,7,8,12982,50,5840,1854.571429,20,6.25,1325.86392,1.526086464,702075.9286,1794502.577,9829063,8601345,1,1,960.4666667,1854.571429,6.25,0
78485064,8,5,56,11601,20,7.0,4380,2320.2,148.5250748,0.165636611,6540422.0,19200000.0,78400000,41226,0,1,897.1538462,7.0,2320.2,1
33518,3,7,26,11601,20,8.666666667,4380,1657.285714,346888.2392,298.3471568,3724.222222,10612.27168,32043,33496,0,0,1162.7,8.666666667,1657.285714,1
50097,1,1,56,93,56,56.0,93,93.0,2974.229994,39.92255025,50097.0,0.0,0,0,0,0,102.5,56.0,93.0,0
1755471,3,6,26,11607,20,8.666666667,5840,1934.5,6626.711578,5.12682921,219433.875,620006.2833,1293,1755397,0,0,1292.555556,8.666666667,1934.5,1
8921921,1,5,6,30,6,6.0,6,6.0,4.035005466,0.672500911,1784384.2,3968711.774,0,8893827,0,1,7.0,6.0,6.0,0
82331341,8,5,56,11607,20,7.0,7215,2321.4,141.6592984,0.157898558,6860945.083,21200000.0,81800000,566919,0,1,897.6153846,7.0,2321.4,1
4878884,4,0,24,0,6,6.0,0,0.0,4.919157742,0.819859624,1626294.667,2815106.104,4878884,0,0,1,7.5,6.0,0.0,1
182143,3,4,26,11601,20,8.666666667,8675,2900.25,63834.45974,38.43134241,30357.16667,63045.78742,24241,182097,0,0,1661.0,8.666666667,2900.25,1
3943524,1,5,6,30,6,6.0,6,6.0,9.128890809,1.521481802,788704.8,1740415.359,0,3942925,0,1,7.0,6.0,6.0,0
7327091,4,0,24,0,6,6.0,0,0.0,3.275515481,0.545919247,2442363.667,4229556.645,7327091,0,0,1,7.5,6.0,0.0,1
30775,4,2,136,422,34,34.0,211,211.0,18131.60032,194.9634444,6155.0,8509.707956,17092,4,0,0,98.66666667,34.0,211.0,0
207,2,0,12,0,6,6.0,0,0.0,57971.01449,9661.835749,207.0,0.0,207,0,0,1,9.0,6.0,0.0,0
141,2,2,64,96,32,32.0,48,48.0,1134751.773,28368.79433,47.0,74.47818473,4,4,0,0,48.0,32.0,48.0,0
1227005,4,0,24,0,6,6.0,0,0.0,19.55982249,3.259970416,409001.6667,704094.4165,1227005,0,0,1,7.5,6.0,0.0,1
3441468,4,0,24,0,6,6.0,0,0.0,6.973768171,1.162294695,1147156.0,1985817.054,3441468,0,0,1,7.5,6.0,0.0,1
677169,1,7,6,42,6,6.0,6,6.0,70.88333931,11.81388989,96738.42857,242558.19,0,656026,0,1,6.75,6.0,6.0,0
189137,3,6,26,11607,20,8.666666667,5755,1934.5,61505.68107,47.58455511,23642.125,66365.22929,1151,189041,0,0,1292.555556,8.666666667,1934.5,1
89785,3,4,26,11607,20,8.666666667,11595,2901.75,129565.0721,77.96402517,14964.16667,36286.72869,702,89738,0,0,1661.857143,8.666666667,2901.75,1
1241349,3,5,26,11601,20,8.666666667,7300,2320.2,9366.423141,6.4446018,177335.5714,467341.6093,3471,1241348,0,0,1453.375,8.666666667,2320.2,1
362050,3,6,26,11607,20,8.666666667,5840,1934.5,32130.92114,24.85844497,45256.25,127615.063,790,362005,0,0,1292.555556,8.666666667,1934.5,1
10593660,5,0,30,0,6,6.0,0,0.0,2.831882466,0.471980411,2648415.0,5294162.335,10600000,0,0,1,7.2,6.0,0.0,1
87530976,5,9,11607,62,7215,2321.4,20,6.888888889,133.3128057,0.159943378,6733152.0,23100000.0,87500000,86300000,0,1,833.9285714,2321.4,6.888888889,0
273,2,2,64,258,32,32.0,129,129.0,1179487.179,14652.01465,91.0,73.61385739,48,49,0,0,88.5,32.0,129.0,0
1679067,7,1,11601,20,5840,1657.285714,20,20.0,6921.10559,4.764550789,239866.7143,620056.4443,1679067,0,0,0,1452.625,1657.285714,20.0,0
1852680,3,5,26,11601,20,8.666666667,5840,2320.2,6275.773474,4.31806896,264668.5714,696062.9495,9068,1852676,0,0,1453.375,8.666666667,2320.2,1
431871,3,3,600,0,600,200.0,0,0.0,1389.30375,13.8930375,86374.2,117538.8715,215132,216874,0,0,100.0,200.0,0.0,0
1842881,3,5,26,11607,20,8.666666667,5840,2321.4,6312.398902,4.341029073,263268.7143,696218.1378,528,1842840,0,0,1454.125,8.666666667,2321.4,1
18663,2,0,0,0,0,0.0,0,0.0,0.0,107.1639072,18663.0,0.0,18663,0,0,1,0.0,0.0,0.0,0
47066,4,2,132,258,33,33.0,129,129.0,8286.236349,127.4805592,9413.2,13730.62355,30242,3,0,0,70.5,33.0,129.0,0
1078413,7,10,1106,4023,770,158.0,1616,402.3,4756.062844,15.76390492,67400.8125,89199.37939,1078398,889813,0,0,301.7058824,158.0,402.3,0
97692656,8,5,56,11607,20,7.0,10220,2321.4,119.3846137,0.133070392,8141054.667,27300000.0,96600000,1143223,0,1,897.6153846,7.0,2321.4,1
90174398,9,4,62,11607,20,6.888888889,11595,2901.75,129.4048007,0.144165088,7514533.167,24900000.0,90000000,217901,0,1,898.0769231,6.888888889,2901.75,1
58384,3,6,26,11601,20,8.666666667,5840,1933.5,199147.0266,154.1518224,7298.0,15106.15441,15032,58311,0,0,1291.888889,8.666666667,1933.5,1
416311,3,4,692,421,692,230.6666667,421,105.25,2673.482084,16.81435273,69385.16667,107017.7584,207479,209039,0,0,159.0,230.6666667,105.25,0
16,1,1,6,6,6,6.0,6,6.0,750000.0,125000.0,16.0,0.0,0,0,0,1,9.0,6.0,6.0,0
101399193,8,5,56,11607,20,7.0,7215,2321.4,115.0206393,0.128206149,8449932.75,26600000.0,100000000,1325525,0,1,897.6153846,7.0,2321.4,1
199,2,2,80,112,40,40.0,56,56.0,964824.1206,20100.50251,66.33333333,31.75426481,48,48,0,0,58.0,40.0,56.0,0
6039852,5,0,30,0,6,6.0,0,0.0,4.967009125,0.827834854,1509963.0,3018594.036,6039852,0,0,1,7.2,6.0,0.0,1
178,2,2,102,224,51,51.0,112,112.0,1831460.674,22471.91011,59.33333333,64.12747721,1,49,0,0,94.25,51.0,112.0,0
998983,2,0,12,0,6,6.0,0,0.0,12.01221642,2.002036071,998983.0,0.0,998983,0,0,1,9.0,6.0,0.0,0
4082907,4,0,24,0,6,6.0,0,0.0,5.878164749,0.979694125,1360969.0,2356391.957,4082907,0,0,1,7.5,6.0,0.0,1
648859,3,4,26,11607,20,8.666666667,11595,2901.75,17928.3943,10.78816815,108143.1667,264433.6616,739,648841,0,0,1661.857143,8.666666667,2901.75,1
177,2,2,132,244,66,66.0,122,122.0,2124293.785,22598.87006,59.0,62.23343153,3,48,0,0,110.5,66.0,122.0,0
149,2,2,76,108,38,38.0,54,54.0,1234899.329,26845.63758,49.66666667,79.96457549,4,3,0,0,55.5,38.0,54.0,0
242,2,2,142,398,71,71.0,199,199.0,2231404.959,16528.92562,80.66666667,98.89556781,47,3,0,0,152.75,71.0,199.0,0
193328,3,4,26,11601,20,8.666666667,7300,2900.25,60141.31424,36.20789539,32221.33333,76725.41698,4224,193273,0,0,1661.0,8.666666667,2900.25,1
81177723,9,5,62,11601,20,6.888888889,5840,2320.2,143.6724211,0.172461107,6244440.231,22200000.0,80500000,729939,0,1,833.5,6.888888889,2320.2,1
8105789,4,0,24,0,6,6.0,0,0.0,2.960846871,0.493474479,2701929.667,4679016.06,8105789,0,0,1,7.5,6.0,0.0,1
82267194,7,10,11613,68,4380,1659.0,20,6.8,141.988555,0.206643732,5141699.625,20000000.0,82300000,81700000,0,1,687.4705882,1659.0,6.8,0
19397,7,2,11601,26,4380,1657.285714,20,13.0,599422.5911,463.9892767,2424.625,6238.236723,19397,1,0,0,1291.888889,1657.285714,13.0,0
5249771,4,0,24,0,6,6.0,0,0.0,4.571627981,0.761937997,1749923.667,3030095.911,5249771,0,0,1,7.5,6.0,0.0,1
79900,1,1,45,147,45,45.0,147,147.0,2403.003755,25.03128911,79900.0,0.0,0,0,0,0,118.5,45.0,147.0,0
8113008,32,37,855,61842,431,26.71875,2896,1671.405405,7727.959839,8.504860343,119308.9412,802805.9638,1506537,7875725,0,0,908.6521739,26.71875,1671.405405,0
59533,1,1,93,175,93,93.0,175,175.0,4501.704937,33.59481296,59533.0,0.0,0,0,0,0,180.5,93.0,175.0,0
48143,1,1,51,112,51,51.0,112,112.0,3385.74663,41.54290343,48143.0,0.0,0,0,0,0,107.0,51.0,112.0,0
992330,3,3,0,18,0,0.0,6,6.0,18.1391271,6.046375702,198466.0,270624.1072,991687,991315,0,0,3.0,0.0,6.0,0
202,2,2,68,216,34,34.0,108,108.0,1405940.594,19801.9802,67.33333333,74.21814693,4,49,0,0,79.5,34.0,108.0,0
1726411,3,6,26,11601,20,8.666666667,4380,1933.5,6734.780999,5.213127117,215801.375,600356.7586,24641,1726354,0,0,1291.888889,8.666666667,1933.5,1
51734,2,2,86,204,43,43.0,102,102.0,5605.597866,77.31859126,17244.66667,29824.48002,48,3,0,0,83.25,43.0,102.0,0
61088,1,1,53,134,53,53.0,134,134.0,3061.157674,32.73965427,61088.0,0.0,0,0,0,0,120.0,53.0,134.0,0
349575,3,6,26,11607,20,8.666666667,5755,1934.5,33277.55131,25.74554817,43696.875,123141.9293,895,349541,0,0,1292.555556,8.666666667,1934.5,1
2090976,5,0,30,0,6,6.0,0,0.0,14.34736697,2.391227829,522744.0,1044163.437,2090976,0,0,1,7.2,6.0,0.0,1
9223508,30,40,873,66063,440,29.1,3352,1651.575,7257.108684,7.589303332,133674.029,796983.5034,2799306,9008900,0,0,956.2285714,29.1,1651.575,0
304326,2,2,84,310,42,42.0,155,155.0,1294.664274,13.14379974,101442.0,175695.7698,4,4,0,0,109.0,42.0,155.0,0
189,2,2,64,204,32,32.0,102,102.0,1417989.418,21164.02116,63.0,68.73863542,3,48,0,0,75.0,32.0,102.0,0
160,2,2,46,46,23,23.0,23,23.0,575000.0,25000.0,53.33333333,53.20087719,3,48,0,0,28.75,23.0,23.0,0
34,1,1,6,6,6,6.0,6,6.0,352941.1765,58823.52941,34.0,0.0,0,0,0,1,9.0,6.0,6.0,0
36922,3,5,26,11601,20,8.666666667,4380,2320.2,314907.1015,216.6729863,5274.571429,9019.882203,14008,36857,0,0,1453.375,8.666666667,2320.2,1
221,2,2,64,204,32,32.0,102,102.0,1212669.683,18099.54751,73.66666667,121.5332602,3,4,0,0,75.0,32.0,102.0,0
265054,4,0,24,0,6,6.0,0,0.0,90.54758653,15.09126442,88351.33333,151300.2522,265054,0,0,1,7.5,6.0,0.0,1
81736760,9,5,62,11607,20,6.888888889,10220,2321.4,142.7631827,0.171281563,6287443.077,19500000.0,79900000,1881827,0,1,833.9285714,6.888888889,2321.4,1
99085160,8,5,56,11601,20,7.0,7300,2320.2,117.6462752,0.131200273,8257096.667,27700000.0,98900000,189981,0,1,897.1538462,7.0,2320.2,1
220,2,2,64,204,32,32.0,102,102.0,1218181.818,18181.81818,73.33333333,43.01550108,49,48,0,0,75.0,32.0,102.0,0
24475,2,2,90,218,45,45.0,109,109.0,12584.26966,163.4320735,8158.333333,14123.71964,4,4,0,0,88.25,45.0,109.0,0
1285886,3,5,26,11607,20,8.666666667,8760,2321.4,9046.680654,6.221391321,183698.0,485502.0288,865,1285840,0,0,1454.125,8.666666667,2321.4,1
73769316,9,4,62,11601,20,6.888888889,8760,2900.25,158.1009644,0.176225031,6147443.0,19100000.0,73800000,21340,0,1,897.6153846,6.888888889,2900.25,1
393,2,0,0,0,0,0.0,0,0.0,0.0,5089.058524,393.0,0.0,393,0,0,1,0.0,0.0,0.0,0
97746222,9,5,62,11607,20,6.888888889,5840,2321.4,119.3805731,0.143228042,7518940.154,25200000.0,97600000,139679,0,1,833.9285714,6.888888889,2321.4,1
23887,3,5,26,11607,20,8.666666667,8760,2321.4,487001.2978,334.9102022,3412.428571,8493.946155,947,23874,0,0,1454.125,8.666666667,2321.4,1
7825832,4,0,24,0,6,6.0,0,0.0,3.066766575,0.511127763,2608610.667,4517476.337,7825832,0,0,1,7.5,6.0,0.0,1
9673809,5,0,30,0,6,6.0,0,0.0,3.101156949,0.516859491,2418452.25,4836121.186,9673809,0,0,1,7.2,6.0,0.0,1
8018000,1,5,6,30,6,6.0,6,6.0,4.48989773,0.748316288,1603600.0,3566652.094,0,7990852,0,1,7.0,6.0,6.0,0
2821958,4,0,24,0,6,6.0,0,0.0,8.504733238,1.41745554,940652.6667,1628393.993,2821958,0,0,1,7.5,6.0,0.0,1
272821,13,10,952,4387,348,73.23076923,1430,438.7,19569.60791,84.30436073,12400.95455,22249.51817,272821,234113,0,0,232.1304348,73.23076923,438.7,0
98091524,8,6,56,11607,20,7.0,5840,1934.5,118.899162,0.14272385,7545501.846,25300000.0,97900000,220932,0,1,833.5,7.0,1934.5,1
87684186,8,5,56,11607,20,7.0,10135,2321.4,133.0114418,0.148259345,7307015.5,23700000.0,87600000,63071,0,1,897.6153846,7.0,2321.4,1
3207939,5,0,30,0,6,6.0,0,0.0,9.351798772,1.558633129,801984.75,1602917.534,3207939,0,0,1,7.2,6.0,0.0,1
96997,1,1,49,248,49,49.0,248,248.0,3061.95037,20.61919441,96997.0,0.0,0,0,0,0,173.0,49.0,248.0,0
65,1,1,6,6,6,6.0,6,6.0,184615.3846,30769.23077,65.0,0.0,0,0,0,1,9.0,6.0,6.0,0
70340590,5,9,11607,62,5840,2321.4,20,6.888888889,165.8928366,0.199031598,5410814.615,17400000.0,70300000,69900000,0,1,833.9285714,2321.4,6.888888889,0
30016,3,5,26,11607,20,8.666666667,8675,2321.4,387559.968,266.5245203,4288.0,10918.80595,756,30001,0,0,1454.125,8.666666667,2321.4,1
3,2,0,0,0,0,0.0,0,0.0,0.0,666666.6667,3.0,0.0,3,0,0,1,0.0,0.0,0.0,0
3099753,15,21,1191,23976,533,79.4,2872,1141.714286,8119.034,11.61382859,88564.37143,495339.3404,165034,3068154,0,0,699.0833333,79.4,1141.714286,0
4,2,0,12,0,6,6.0,0,0.0,3000000.0,500000.0,4.0,0.0,4,0,0,1,9.0,6.0,0.0,0
1772551,3,5,26,11601,20,8.666666667,5840,2320.2,6559.47276,4.513269294,253221.5714,666573.8737,7077,1772452,0,0,1453.375,8.666666667,2320.2,1
81967683,5,10,11607,68,8760,2321.4,20,6.8,142.4341835,0.182998951,5854834.5,20100000.0,82000000,81900000,0,1,778.7333333,2321.4,6.8,0
12157845,4,0,24,0,6,6.0,0,0.0,1.97403405,0.329005675,4052615.0,7016735.435,12200000,0,0,1,7.5,6.0,0.0,1
131246,3,4,443,872,437,147.6666667,860,218.0,10019.35297,53.33495878,21874.33333,32419.88357,107429,107741,0,0,187.8571429,147.6666667,218.0,0
118174438,14,11,1349,766,517,96.35714286,280,69.63636364,17.89727149,0.211551672,4923934.917,16600000.0,118000000,118000000,0,0,84.6,96.35714286,69.63636364,0
52814,3,5,26,11607,20,8.666666667,7215,2321.4,220263.5665,151.4749877,7544.857143,19328.80122,1016,52752,0,0,1454.125,8.666666667,2321.4,1
216,2,2,64,204,32,32.0,102,102.0,1240740.741,18518.51852,72.0,82.92767934,3,49,0,0,75.0,32.0,102.0,0
9190781,4,0,24,0,6,6.0,0,0.0,2.611312357,0.435218726,3063593.667,5305679.81,9190781,0,0,1,7.5,6.0,0.0,1
97908807,8,6,56,11601,20,7.0,5840,1933.5,119.0597696,0.142990201,7531446.692,26900000.0,97200000,764120,0,1,833.0714286,7.0,1933.5,1
8129818,5,0,30,0,6,6.0,0,0.0,3.690119508,0.615019918,2032454.5,4063559.694,8129818,0,0,1,7.2,6.0,0.0,1
61276459,16,12,928,3396,598,58.0,1627,283.0,70.56543525,0.456945464,2269498.481,4242718.739,61300000,61200000,0,0,154.4285714,58.0,283.0,0
